0,1,2,3,dGsolv_avg,5,6,7,8,9,10,11
O,C1CCCC1,InChI=1/H2O/h1H2,InChI=1/C5H10/c1-2-4-5-3-1/h1-5H2,1.20112307692308,0.00398712424728821,"[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2099, 1.1948, 1.2099]","["" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=553)'"", "" 'CompSol Binary (entry number=66429)'"", "" 'CompSol Binary (entry number=66438)'"", "" 'CompSol Binary (entry number=66447)'""]",18.015,70.135,1,5
O,C1CCCCC1,InChI=1/H2O/h1H2,InChI=1/C6H12/c1-2-4-6-5-3-1/h1-6H2,1.21592291666667,0.061072147359985,"[1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.2384, 1.2018, 1.2206, 0.8691, 1.2617, 1.0166, 1.1261]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A26)'"", "" 'Abraham Paper (A27)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'Abraham Paper (A9)'"", "" 'FreeSolv (entry number=269)'"", "" 'CompSol Binary (entry number=66355)'"", "" 'CompSol Binary (entry number=66356)'"", "" 'CompSol Binary (entry number=66360)'"", "" 'CompSol Binary (entry number=66361)'"", "" 'CompSol Binary (entry number=66369)'"", "" 'CompSol Binary (entry number=66375)'"", "" 'CompSol Binary (entry number=66387)'""]",18.015,84.162,1,6
O,CC1CCCCC1,InChI=1/H2O/h1H2,"InChI=1/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",1.699756,0.0237009211635329,"[1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.65, 1.65, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.7, 1.6159, 1.6939, 1.6941]","["" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=289)'"", "" 'CompSol Binary (entry number=68063)'"", "" 'CompSol Binary (entry number=68073)'"", "" 'CompSol Binary (entry number=68078)'""]",18.015,98.189,1,7
O,C=C,InChI=1/H2O/h1H2,InChI=1/C2H4/c1-2/h1-2H2,1.27716,0.00730002739720889,"[1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.2606, 1.2526, 1.27]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A26)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'FreeSolv (entry number=261)'"", "" 'CompSol Binary (entry number=66832)'"", "" 'CompSol Binary (entry number=66833)'"", "" 'CompSol Binary (entry number=66836)'""]",18.015,28.054,1,2
O,CC=C,InChI=1/H2O/h1H2,"InChI=1/C3H6/c1-3-2/h3H,1H2,2H3",1.21589444444444,0.106257864923142,"[1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.1895, 1.1155, 1.0978, 1.0978, 1.0806, 1.1238, 1.1061, 1.1061, 1.0889]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=266)'"", "" 'CompSol Binary (entry number=63337)'"", "" 'CompSol Binary (entry number=63340)'"", "" 'CompSol Binary (entry number=63341)'"", "" 'CompSol Binary (entry number=63342)'"", "" 'CompSol Binary (entry number=63343)'"", "" 'CompSol Binary (entry number=63344)'"", "" 'CompSol Binary (entry number=63345)'"", "" 'CompSol Binary (entry number=63346)'"", "" 'CompSol Binary (entry number=63347)'""]",18.015,42.081,1,3
O,C=CC=C,InChI=1/H2O/h1H2,"InChI=1/C4H6/c1-3-4-2/h3-4H,1-2H2",0.604444444444444,0.0157134840263677,"[0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.56]","["" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=68)'""]",18.015,54.092,1,4
O,CC(C)=C,InChI=1/H2O/h1H2,"InChI=1/C4H8/c1-4(2)3/h1H2,2-3H3",1.1699875,0.00497504711032972,"[1.17, 1.17, 1.17, 1.17, 1.17, 1.17, 1.16, 1.1799]","["" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=489)'"", "" 'CompSol Binary (entry number=64039)'""]",18.015,56.108,1,4
O,CCC=C,InChI=1/H2O/h1H2,"InChI=1/C4H8/c1-3-4-2/h3H,1,4H2,2H3",1.36476,0.0304799999999999,"[1.38, 1.38, 1.38, 1.38, 1.3038]","["" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=439)'"", "" 'CompSol Binary (entry number=62792)'""]",18.015,56.108,1,4
O,C1CC=CC1,InChI=1/H2O/h1H2,"InChI=1/C5H8/c1-2-4-5-3-1/h1-2H,3-5H2",0.53842,0.0669347264131258,"[0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.5665, 0.3377]","["" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=629)'"", "" 'CompSol Binary (entry number=66454)'"", "" 'CompSol Binary (entry number=66459)'""]",18.015,68.119,1,5
O,CCCC=C,InChI=1/H2O/h1H2,"InChI=1/C5H10/c1-3-5-4-2/h3H,1,4-5H2,2H3",1.67906451612903,0.00512385618311283,"[1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.651]","["" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A26)'"", "" 'Abraham Paper (A27)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'FreeSolv (entry number=340)'"", "" 'CompSol Binary (entry number=63203)'""]",18.015,70.135,1,5
O,CCCCC=C,InChI=1/H2O/h1H2,"InChI=1/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",1.58336428571429,0.0146145772209441,"[1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.6576, 1.5966]","["" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A26)'"", "" 'Abraham Paper (A27)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=195)'"", "" 'CompSol Binary (entry number=63028)'"", "" 'CompSol Binary (entry number=63034)'""]",18.015,84.162,1,6
O,CC#C,InChI=1/H2O/h1H2,"InChI=1/C3H4/c1-3-2/h1H,2H3",-0.48,0.0,"[-0.48, -0.48, -0.48, -0.48, -0.48]","["" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=282)'""]",18.015,40.065,1,3
O,CCC#C,InChI=1/H2O/h1H2,"InChI=1/C4H6/c1-3-4-2/h1H,4H2,2H3",-0.16,0.0,"[-0.16, -0.16, -0.16, -0.16, -0.16]","["" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=55)'""]",18.015,54.092,1,4
O,CCCC#C,InChI=1/H2O/h1H2,"InChI=1/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3",0.01038,0.00076,"[0.01, 0.01, 0.01, 0.01, 0.0119]","["" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A26)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=623)'"", "" 'CompSol Binary (entry number=63204)'""]",18.015,68.119,1,5
O,CCCCC#C,InChI=1/H2O/h1H2,"InChI=1/C6H10/c1-3-5-6-4-2/h1H,4-6H2,2H3",0.290433333333333,0.000968962790249926,"[0.29, 0.29, 0.29, 0.29, 0.29, 0.2926]","["" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=464)'"", "" 'CompSol Binary (entry number=63035)'""]",18.015,82.146,1,6
