0,1,2,3,dGsolv_avg,5,6,7,8,9,10,11
CC(=O)O,C[N+]([O-])=O,"InChI=1/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/f/h3H",InChI=1/CH3NO2/c1-2(3)4/h1H3,-4.8615,0.0132999999999996,"[-4.8482, -4.8748]","["" 'CompSol Binary (entry number=29530)'"", "" 'CompSol Binary (entry number=29531)'""]",60.052,61.04,4,4
CC#N,CCCCCCCC,InChI=1/C2H3N/c1-2-3/h1H3,"InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-3.63442857142857,0.0543595099916346,"[-3.5633, -3.722, -3.6115, -3.6218, -3.6556, -3.6918, -3.575]","["" 'CompSol Binary (entry number=31604)'"", "" 'CompSol Binary (entry number=31605)'"", "" 'CompSol Binary (entry number=31606)'"", "" 'CompSol Binary (entry number=31607)'"", "" 'CompSol Binary (entry number=31608)'"", "" 'CompSol Binary (entry number=31609)'"", "" 'CompSol Binary (entry number=31610)'""]",41.053,114.232,3,8
CC#N,Cc1ccccc1,InChI=1/C2H3N/c1-2-3/h1H3,"InChI=1/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",-4.71893333333333,0.0302871626637793,"[-4.7174, -4.7271, -4.7558, -4.7514, -4.6892, -4.6727]","["" 'CompSol Binary (entry number=31573)'"", "" 'CompSol Binary (entry number=31575)'"", "" 'CompSol Binary (entry number=31576)'"", "" 'CompSol Binary (entry number=31577)'"", "" 'CompSol Binary (entry number=31578)'"", "" 'CompSol Binary (entry number=31579)'""]",41.053,92.141,3,7
CC#N,CCO,InChI=1/C2H3N/c1-2-3/h1H3,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",-4.37503333333333,0.0373880848518465,"[-4.3406, -4.3575, -4.427]","["" 'CompSol Binary (entry number=31509)'"", "" 'CompSol Binary (entry number=31510)'"", "" 'CompSol Binary (entry number=31511)'""]",41.053,46.069,3,3
CC#N,C1COCCO1,InChI=1/C2H3N/c1-2-3/h1H3,InChI=1/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,-5.27655,0.0543499999999999,"[-5.3309, -5.2222]","["" 'CompSol Binary (entry number=31226)'"", "" 'CompSol Binary (entry number=31232)'""]",41.053,88.106,3,6
CC#N,CCC(C)=O,InChI=1/C2H3N/c1-2-3/h1H3,"InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",-4.74885,0.0191499999999998,"[-4.768, -4.7297]","["" 'CompSol Binary (entry number=31329)'"", "" 'CompSol Binary (entry number=31330)'""]",41.053,72.107,3,5
CC#N,C[N+]([O-])=O,InChI=1/C2H3N/c1-2-3/h1H3,InChI=1/CH3NO2/c1-2(3)4/h1H3,-5.6262,0.0,[-5.6262],"["" 'CompSol Binary (entry number=31600)'""]",41.053,61.04,3,4
CC(=O)C1=CC=CC=C1,CCCCCCCC,"InChI=1/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3","InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-4.29195,0.0459759447972522,"[-4.3271, -4.3469, -4.2553, -4.2385]","["" 'CompSol Binary (entry number=14384)'"", "" 'CompSol Binary (entry number=14385)'"", "" 'CompSol Binary (entry number=14386)'"", "" 'CompSol Binary (entry number=14389)'""]",120.151,114.232,9,8
CC(=O)C1=CC=CC=C1,Cc1ccccc1,"InChI=1/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3","InChI=1/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",-4.9345,0.0369999999999999,"[-4.9715, -4.8975]","["" 'CompSol Binary (entry number=14370)'"", "" 'CompSol Binary (entry number=14373)'""]",120.151,92.141,9,7
CC(=O)C1=CC=CC=C1,CCO,"InChI=1/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3","InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",-4.0443,0.0780999999999998,"[-3.9662, -4.1224]","["" 'CompSol Binary (entry number=14335)'"", "" 'CompSol Binary (entry number=14336)'""]",120.151,46.069,9,3
CC(=O)C1=CC=CC=C1,C1COCCO1,"InChI=1/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3",InChI=1/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,-5.0316,0.00680000000000014,"[-5.0248, -5.0384]","["" 'CompSol Binary (entry number=14281)'"", "" 'CompSol Binary (entry number=14282)'""]",120.151,88.106,9,6
CC(=O)C1=CC=CC=C1,CCC(C)=O,"InChI=1/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3","InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",-4.3996,0.0130000000000003,"[-4.4126, -4.3866]","["" 'CompSol Binary (entry number=14296)'"", "" 'CompSol Binary (entry number=14297)'""]",120.151,72.107,9,5
CC(=O)C1=CC=CC=C1,C[N+]([O-])=O,"InChI=1/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3",InChI=1/CH3NO2/c1-2(3)4/h1H3,-4.89285,0.0361500000000001,"[-4.8567, -4.929]","["" 'CompSol Binary (entry number=14378)'"", "" 'CompSol Binary (entry number=14379)'""]",120.151,61.04,9,4
C1=CC=C(C=C1)N,CCCCCCCC,"InChI=1/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2","InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-3.517175,0.0290683999387652,"[-3.5012, -3.5244, -3.5605, -3.4826]","["" 'CompSol Binary (entry number=32066)'"", "" 'CompSol Binary (entry number=32068)'"", "" 'CompSol Binary (entry number=32072)'"", "" 'CompSol Binary (entry number=32075)'""]",93.129,114.232,7,8
C1=CC=C(C=C1)N,Cc1ccccc1,"InChI=1/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2","InChI=1/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",-4.60455,0.0322499999999999,"[-4.6368, -4.5723]","["" 'CompSol Binary (entry number=32028)'"", "" 'CompSol Binary (entry number=32033)'""]",93.129,92.141,7,7
C1=CC=C(C=C1)N,CCO,"InChI=1/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2","InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",-4.37825,0.0765499999999997,"[-4.3017, -4.4548]","["" 'CompSol Binary (entry number=31971)'"", "" 'CompSol Binary (entry number=31972)'""]",93.129,46.069,7,3
C1=CC=C(C=C1)N,C1COCCO1,"InChI=1/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",InChI=1/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,-5.65055,0.00495000000000001,"[-5.6555, -5.6456]","["" 'CompSol Binary (entry number=31839)'"", "" 'CompSol Binary (entry number=31840)'""]",93.129,88.106,7,6
C1=CC=C(C=C1)N,CCC(C)=O,"InChI=1/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2","InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",-4.85975,0.00755000000000017,"[-4.8522, -4.8673]","["" 'CompSol Binary (entry number=31862)'"", "" 'CompSol Binary (entry number=31863)'""]",93.129,72.107,7,5
C1=CC=C(C=C1)N,C[N+]([O-])=O,"InChI=1/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",InChI=1/CH3NO2/c1-2(3)4/h1H3,-5.0767,0.0379,"[-5.0388, -5.1146]","["" 'CompSol Binary (entry number=32054)'"", "" 'CompSol Binary (entry number=32055)'""]",93.129,61.04,7,4
COC1=CC=CC=C1,CCCCCCCC,"InChI=1/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-4.69595,0.0487414351450594,"[-4.746, -4.7354, -4.678, -4.6244]","["" 'CompSol Binary (entry number=47998)'"", "" 'CompSol Binary (entry number=47999)'"", "" 'CompSol Binary (entry number=48000)'"", "" 'CompSol Binary (entry number=48001)'""]",108.14,114.232,8,8
COC1=CC=CC=C1,Cc1ccccc1,"InChI=1/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",-5.0415,0.0982000000000003,"[-5.1397, -4.9433]","["" 'CompSol Binary (entry number=47992)'"", "" 'CompSol Binary (entry number=47993)'""]",108.14,92.141,8,7
COC1=CC=CC=C1,CCO,"InChI=1/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",-3.5216,0.0694000000000001,"[-3.4522, -3.591]","["" 'CompSol Binary (entry number=47968)'"", "" 'CompSol Binary (entry number=47969)'""]",108.14,46.069,8,3
COC1=CC=CC=C1,C1COCCO1,"InChI=1/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",InChI=1/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,-5.0572,0.00370000000000026,"[-5.0609, -5.0535]","["" 'CompSol Binary (entry number=47913)'"", "" 'CompSol Binary (entry number=47914)'""]",108.14,88.106,8,6
COC1=CC=CC=C1,CCC(C)=O,"InChI=1/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",-4.45915,0.02685,"[-4.486, -4.4323]","["" 'CompSol Binary (entry number=47934)'"", "" 'CompSol Binary (entry number=47935)'""]",108.14,72.107,8,5
COC1=CC=CC=C1,C[N+]([O-])=O,"InChI=1/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",InChI=1/CH3NO2/c1-2(3)4/h1H3,-4.6458,0.0409000000000002,"[-4.6049, -4.6867]","["" 'CompSol Binary (entry number=47994)'"", "" 'CompSol Binary (entry number=47995)'""]",108.14,61.04,8,4
C1=CC=CC=C1,CCCCC,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,"InChI=1/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",-3.14555,0.00914999999999999,"[-3.1364, -3.1547]","["" 'CompSol Binary (entry number=33361)'"", "" 'CompSol Binary (entry number=33362)'""]",78.114,72.151,6,5
C1=CC=CC=C1,CCCCCC,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,"InChI=1/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",-3.8412,0.00540000000000007,"[-3.8358, -3.8466]","["" 'CompSol Binary (entry number=33122)'"", "" 'CompSol Binary (entry number=33124)'""]",78.114,86.178,6,6
C1=CC=CC=C1,CCCCCCCC,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,"InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-5.2505,0.0570770093820621,"[-5.2302, -5.1931, -5.2332, -5.3455]","["" 'CompSol Binary (entry number=33329)'"", "" 'CompSol Binary (entry number=33330)'"", "" 'CompSol Binary (entry number=33331)'"", "" 'CompSol Binary (entry number=33333)'""]",78.114,114.232,6,8
C1=CC=CC=C1,C1CCCCC1,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,InChI=1/C6H12/c1-2-4-6-5-3-1/h1-6H2,-4.22853333333333,0.0156461567876022,"[-4.245, -4.2075, -4.2331]","["" 'CompSol Binary (entry number=32833)'"", "" 'CompSol Binary (entry number=32861)'"", "" 'CompSol Binary (entry number=32863)'""]",78.114,84.162,6,6
C1=CC=CC=C1,Cc1ccccc1,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,"InChI=1/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",-5.31805,0.000249999999999861,"[-5.3183, -5.3178]","["" 'CompSol Binary (entry number=33253)'"", "" 'CompSol Binary (entry number=33255)'""]",78.114,92.141,6,7
C1=CC=CC=C1,CO,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,"InChI=1/CH4O/c1-2/h2H,1H3",-2.5539,0.0775000000000001,"[-2.6314, -2.4764]","["" 'CompSol Binary (entry number=33172)'"", "" 'CompSol Binary (entry number=33173)'""]",78.114,32.042,6,2
C1=CC=CC=C1,CCO,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",-3.27598,0.113271857051962,"[-3.4087, -3.2228, -3.1734, -3.1592, -3.4158]","["" 'CompSol Binary (entry number=32919)'"", "" 'CompSol Binary (entry number=32920)'"", "" 'CompSol Binary (entry number=32921)'"", "" 'CompSol Binary (entry number=32922)'"", "" 'CompSol Binary (entry number=32936)'""]",78.114,46.069,6,3
C1=CC=CC=C1,CCCO,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,"InChI=1/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",-3.9718,0.0,[-3.9718],"["" 'CompSol Binary (entry number=32382)'""]",78.114,60.096,6,4
C1=CC=CC=C1,CCCCO,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",-4.7347,0.0,[-4.7347],"["" 'CompSol Binary (entry number=32339)'""]",78.114,74.123,6,5
C1=CC=CC=C1,C1COCCO1,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,InChI=1/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,-5.16135,0.0473500000000002,"[-5.114, -5.2087]","["" 'CompSol Binary (entry number=32317)'"", "" 'CompSol Binary (entry number=32318)'""]",78.114,88.106,6,6
C1=CC=CC=C1,CC(C)=O,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,InChI=1/C3H6O/c1-3(2)4/h1-2H3,-3.79056666666667,0.0481547736182221,"[-3.8544, -3.7792, -3.7381]","["" 'CompSol Binary (entry number=32559)'"", "" 'CompSol Binary (entry number=32568)'"", "" 'CompSol Binary (entry number=32588)'""]",78.114,58.08,6,4
C1=CC=CC=C1,CCC(C)=O,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,"InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",-4.46015,0.00475000000000003,"[-4.4554, -4.4649]","["" 'CompSol Binary (entry number=32449)'"", "" 'CompSol Binary (entry number=32450)'""]",78.114,72.107,6,5
C1=CC=CC=C1,C[N+]([O-])=O,InChI=1/C6H6/c1-2-4-6-5-3-1/h1-6H,InChI=1/CH3NO2/c1-2(3)4/h1H3,-4.4998,0.0,[-4.4998],"["" 'CompSol Binary (entry number=33313)'""]",78.114,61.04,6,4
C1=CC=C(C=C1)CO,CCCCCCCC,"InChI=1/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2","InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-3.8096,0.0375513648220674,"[-3.871, -3.8009, -3.7975, -3.769]","["" 'CompSol Binary (entry number=33696)'"", "" 'CompSol Binary (entry number=33697)'"", "" 'CompSol Binary (entry number=33698)'"", "" 'CompSol Binary (entry number=33701)'""]",108.14,114.232,8,8
C1=CC=C(C=C1)CO,Cc1ccccc1,"InChI=1/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2","InChI=1/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",-4.52555,0.0604500000000003,"[-4.586, -4.4651]","["" 'CompSol Binary (entry number=33682)'"", "" 'CompSol Binary (entry number=33683)'""]",108.14,92.141,8,7
C1=CC=C(C=C1)CO,CCO,"InChI=1/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2","InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",-4.786,0.0515000000000003,"[-4.7345, -4.8375]","["" 'CompSol Binary (entry number=33659)'"", "" 'CompSol Binary (entry number=33660)'""]",108.14,46.069,8,3
C1=CC=C(C=C1)CO,C1COCCO1,"InChI=1/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",InChI=1/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,-5.42075,0.0345500000000003,"[-5.4553, -5.3862]","["" 'CompSol Binary (entry number=33612)'"", "" 'CompSol Binary (entry number=33613)'""]",108.14,88.106,8,6
C1=CC=C(C=C1)CO,CCC(C)=O,"InChI=1/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2","InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",-4.6014,0.0309999999999997,"[-4.6324, -4.5704]","["" 'CompSol Binary (entry number=33622)'"", "" 'CompSol Binary (entry number=33623)'""]",108.14,72.107,8,5
C1=CC=C(C=C1)CO,C[N+]([O-])=O,"InChI=1/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",InChI=1/CH3NO2/c1-2(3)4/h1H3,-4.5044,0.0214000000000003,"[-4.483, -4.5258]","["" 'CompSol Binary (entry number=33690)'"", "" 'CompSol Binary (entry number=33691)'""]",108.14,61.04,8,4
C1=CC=C(C=C1)Br,CCCCCCCC,InChI=1/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H,"InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-5.045775,0.0342030974474534,"[-5.1, -5.0495, -5.012, -5.0216]","["" 'Abraham Paper (A6)'"", "" 'CompSol Binary (entry number=34046)'"", "" 'CompSol Binary (entry number=34047)'"", "" 'CompSol Binary (entry number=34048)'""]",157.01,114.232,7,8
C1=CC=C(C=C1)Br,Cc1ccccc1,InChI=1/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H,"InChI=1/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",-5.15476666666667,0.0183866497461852,"[-5.17, -5.1654, -5.1289]","["" 'Abraham Paper (A6)'"", "" 'CompSol Binary (entry number=34040)'"", "" 'CompSol Binary (entry number=34041)'""]",157.01,92.141,7,7
C1=CC=C(C=C1)Br,CCO,InChI=1/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",-3.12556666666667,0.0987245438356417,"[-3.06, -3.0516, -3.2651]","["" 'Abraham Paper (A6)'"", "" 'CompSol Binary (entry number=34020)'"", "" 'CompSol Binary (entry number=34021)'""]",157.01,46.069,7,3
C1=CC=C(C=C1)Br,C1COCCO1,InChI=1/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H,InChI=1/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,-5.0821,0.0977834682687552,"[-5.22, -5.0042, -5.0221]","["" 'Abraham Paper (A6)'"", "" 'CompSol Binary (entry number=33976)'"", "" 'CompSol Binary (entry number=33977)'""]",157.01,88.106,7,6
C1=CC=C(C=C1)Br,CCC(C)=O,InChI=1/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H,"InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",-4.37903333333333,0.00836752983595243,"[-4.39, -4.3774, -4.3697]","["" 'Abraham Paper (A6)'"", "" 'CompSol Binary (entry number=33993)'"", "" 'CompSol Binary (entry number=33994)'""]",157.01,72.107,7,5
C1=CC=C(C=C1)Br,C[N+]([O-])=O,InChI=1/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H,InChI=1/CH3NO2/c1-2(3)4/h1H3,-4.18786666666667,0.0502647877632928,"[-4.15, -4.1547, -4.2589]","["" 'Abraham Paper (A6)'"", "" 'CompSol Binary (entry number=34043)'"", "" 'CompSol Binary (entry number=34044)'""]",157.01,61.04,7,4
CCBr,CCCCCCCC,"InChI=1/C2H5Br/c1-2-3/h2H2,1H3","InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-5.39383333333333,0.0881461034621245,"[-5.3463, -5.3178, -5.5174]","["" 'CompSol Binary (entry number=34111)'"", "" 'CompSol Binary (entry number=34112)'"", "" 'CompSol Binary (entry number=34113)'""]",108.966,114.232,3,8
CCBr,Cc1ccccc1,"InChI=1/C2H5Br/c1-2-3/h2H2,1H3","InChI=1/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",-5.44215,0.11145,"[-5.3307, -5.5536]","["" 'CompSol Binary (entry number=34106)'"", "" 'CompSol Binary (entry number=34107)'""]",108.966,92.141,3,7
CCBr,C1COCCO1,"InChI=1/C2H5Br/c1-2-3/h2H2,1H3",InChI=1/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,-5.2103,0.1767,"[-5.0336, -5.387]","["" 'CompSol Binary (entry number=34085)'"", "" 'CompSol Binary (entry number=34086)'""]",108.966,88.106,3,6
CCBr,C[N+]([O-])=O,"InChI=1/C2H5Br/c1-2-3/h2H2,1H3",InChI=1/CH3NO2/c1-2(3)4/h1H3,-4.49005,0.0450499999999998,"[-4.445, -4.5351]","["" 'CompSol Binary (entry number=34108)'"", "" 'CompSol Binary (entry number=34109)'""]",108.966,61.04,3,4
CCCCO,CCCCCCCC,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-4.48766666666667,0.0481530776678801,"[-4.45, -4.45, -4.573, -4.531, -4.4767, -4.4453]","["" 'Abraham Paper (A12)'"", "" 'Abraham Paper (A2)'"", "" 'CompSol Binary (entry number=9125)'"", "" 'CompSol Binary (entry number=9130)'"", "" 'CompSol Binary (entry number=9131)'"", "" 'CompSol Binary (entry number=9134)'""]",74.123,114.232,5,8
CCCCO,Cc1ccccc1,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",-4.517,0.00703562363973503,"[-4.52, -4.52, -4.523, -4.505]","["" 'Abraham Paper (A12)'"", "" 'Abraham Paper (A2)'"", "" 'CompSol Binary (entry number=9091)'"", "" 'CompSol Binary (entry number=9092)'""]",74.123,92.141,5,7
CCCCO,CCO,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",-4.8984,0.0666262710948165,"[-4.86, -4.86, -5.0138, -4.8598]","["" 'Abraham Paper (A12)'"", "" 'Abraham Paper (A2)'"", "" 'CompSol Binary (entry number=8907)'"", "" 'CompSol Binary (entry number=8928)'""]",74.123,46.069,5,3
CCCCO,CCC(C)=O,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",-4.12618,0.013319819818601,"[-4.12, -4.12, -4.1276, -4.151, -4.1123]","["" 'Abraham Paper (A12)'"", "" 'Abraham Paper (A2)'"", "" 'CompSol Binary (entry number=8534)'"", "" 'CompSol Binary (entry number=8535)'"", "" 'CompSol Binary (entry number=8551)'""]",74.123,72.107,5,5
CCCCO,C[N+]([O-])=O,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",InChI=1/CH3NO2/c1-2(3)4/h1H3,-3.8754,0.0359210244842766,"[-3.85, -3.85, -3.9262]","["" 'Abraham Paper (A12)'"", "" 'Abraham Paper (A2)'"", "" 'CompSol Binary (entry number=9119)'""]",74.123,61.04,5,4
CCC(=O)C,CCCCCCCC,"InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-4.69066666666667,0.0238549552271405,"[-4.71, -4.71, -4.6986, -4.7025, -4.6809, -4.642]","["" 'Abraham Paper (A12)'"", "" 'Abraham Paper (A4)'"", "" 'CompSol Binary (entry number=20251)'"", "" 'CompSol Binary (entry number=20252)'"", "" 'CompSol Binary (entry number=20253)'"", "" 'CompSol Binary (entry number=20254)'""]",72.107,114.232,5,8
